namespace,container,pod,cpu,cpu_timestamp,memory,memory_timestamp
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,22.345224,1711986353652,9.5084544e+07,1711986353652
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.955232,1711986353598,9.412608e+06,1711986353598
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.137377,1711986353652,3.60448e+06,1711986353652
kube-system,storage-provisioner,storage-provisioner,8.594952,1711986353262,1.6490496e+07,1711986353262
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036238,1711986353606,2.322432e+06,1711986353606
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034643,1711986353596,2.121728e+06,1711986353596
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.697476,1711986353572,5.718016e+06,1711986353572
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.557339,1711986353663,1.94732032e+08,1711986353663
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.139321,1711986353596,3.284992e+06,1711986353596
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.725886,1711986353636,1.284096e+07,1711986353636
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.039975,1711986353584,2.8672e+06,1711986353584
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.454384,1711986353629,1.07667456e+08,1711986353629
social-network,user-service,user-service-74685b9465-8qlhb,0.137289,1711986353670,3.182592e+06,1711986353670
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,22.250142,1711986353629,9.832448e+07,1711986353629
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,8.023071,1711986353532,7.397376e+06,1711986353532
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.149195,1711986353615,1.5314944e+07,1711986353615
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039263,1711986358102,2.39616e+06,1711986358102
kube-system,coredns,coredns-5d78c9869d-lcldh,8.18484,1711986357612,6.3000576e+07,1711986357612
kube-system,etcd,etcd-minikube,82.501088,1711986358046,1.14778112e+08,1711986358046
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.951587,1711986358048,1.394688e+07,1711986358048
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035756,1711986358039,2.830336e+06,1711986358039
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.328396,1711986357835,5.1130368e+07,1711986357835
kube-system,kube-apiserver,kube-apiserver-minikube,166.103192,1711986357909,4.03587072e+08,1711986357909
kube-system,kube-controller-manager,kube-controller-manager-minikube,64.577019,1711986358031,1.52322048e+08,1711986358031
kube-system,kube-proxy,kube-proxy-p8wcq,2.006894,1711986358056,8.1104896e+07,1711986358056
kube-system,kube-scheduler,kube-scheduler-minikube,12.294697,1711986357759,8.2239488e+07,1711986357759
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986358669,2.535424e+07,1711986358669
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.703662,1711986358046,3.80928e+06,1711986358046
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,22.224096,1711986358171,9.54368e+07,1711986358171
social-network,media-service,media-service-7848df64c4-74h8s,0.034513,1711986358118,2.076672e+06,1711986358118
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.215227,1711986358444,3.4033664e+07,1711986358444
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.700242,1711986358099,3.805184e+06,1711986358099
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.509707,1711986358147,9.5973376e+07,1711986358147
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.130801,1711986358046,2.9696e+06,1711986358046
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,22.356868,1711986358039,9.5084544e+07,1711986358039
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.959541,1711986357925,9.412608e+06,1711986357925
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.137377,1711986358116,3.60448e+06,1711986358116
kube-system,storage-provisioner,storage-provisioner,8.600391,1711986357884,1.6539648e+07,1711986357884
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036238,1711986357961,2.322432e+06,1711986357961
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034643,1711986358157,2.121728e+06,1711986358157
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.698095,1711986357917,5.718016e+06,1711986357917
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.568843,1711986358101,1.94732032e+08,1711986358101
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.139321,1711986358142,3.284992e+06,1711986358142
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.726246,1711986358166,1.284096e+07,1711986358166
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.039975,1711986357998,2.8672e+06,1711986357998
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.466576,1711986358199,1.07667456e+08,1711986358199
social-network,user-service,user-service-74685b9465-8qlhb,0.137289,1711986358019,3.182592e+06,1711986358019
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,22.263871,1711986358176,9.832448e+07,1711986358176
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,8.027601,1711986358163,7.397376e+06,1711986358163
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.149303,1711986358166,1.5314944e+07,1711986358166
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039283,1711986363591,2.39616e+06,1711986363591
kube-system,coredns,coredns-5d78c9869d-lcldh,8.190285,1711986363415,6.3000576e+07,1711986363415
kube-system,etcd,etcd-minikube,82.546917,1711986363507,1.14782208e+08,1711986363507
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.956359,1711986363615,1.394688e+07,1711986363615
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035785,1711986363623,2.830336e+06,1711986363623
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.329005,1711986363346,5.1130368e+07,1711986363346
kube-system,kube-apiserver,kube-apiserver-minikube,166.198227,1711986363327,4.03591168e+08,1711986363327
kube-system,kube-controller-manager,kube-controller-manager-minikube,64.616154,1711986363395,1.52322048e+08,1711986363395
kube-system,kube-proxy,kube-proxy-p8wcq,2.007318,1711986363415,8.1104896e+07,1711986363415
kube-system,kube-scheduler,kube-scheduler-minikube,12.303092,1711986363439,8.2239488e+07,1711986363439
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986364034,2.535424e+07,1711986364034
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.70416,1711986363565,3.80928e+06,1711986363565
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,22.238096,1711986363563,9.54368e+07,1711986363563
social-network,media-service,media-service-7848df64c4-74h8s,0.034525,1711986363588,2.076672e+06,1711986363588
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.215417,1711986363849,3.4033664e+07,1711986363849
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.70059,1711986363564,3.805184e+06,1711986363564
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.524213,1711986363579,9.5973376e+07,1711986363579
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.130914,1711986363661,2.9696e+06,1711986363661
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,22.371796,1711986363583,9.5084544e+07,1711986363583
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.965117,1711986363564,9.412608e+06,1711986363564
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.137655,1711986363635,3.60448e+06,1711986363635
kube-system,storage-provisioner,storage-provisioner,8.604557,1711986363236,1.654784e+07,1711986363236
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036259,1711986363666,2.322432e+06,1711986363666
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034672,1711986363552,2.121728e+06,1711986363552
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.698606,1711986363564,5.718016e+06,1711986363564
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.581167,1711986362684,1.94732032e+08,1711986362684
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.139508,1711986363559,3.284992e+06,1711986363559
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.726753,1711986363578,1.284096e+07,1711986363578
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.039994,1711986363565,2.8672e+06,1711986363565
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.480716,1711986363523,1.07667456e+08,1711986363523
social-network,user-service,user-service-74685b9465-8qlhb,0.137433,1711986363620,3.182592e+06,1711986363620
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,22.277901,1711986363564,9.832448e+07,1711986363564
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,8.03207,1711986363561,7.397376e+06,1711986363561
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.149303,1711986363608,1.5314944e+07,1711986363608
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039283,1711986368764,2.39616e+06,1711986368764
kube-system,coredns,coredns-5d78c9869d-lcldh,8.196106,1711986368281,6.299648e+07,1711986368281
kube-system,etcd,etcd-minikube,82.604124,1711986368530,1.14794496e+08,1711986368530
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.960802,1711986368562,1.394688e+07,1711986368562
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035785,1711986368807,2.830336e+06,1711986368807
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.329592,1711986368497,5.1130368e+07,1711986368497
kube-system,kube-apiserver,kube-apiserver-minikube,166.322535,1711986368703,4.03591168e+08,1711986368703
kube-system,kube-controller-manager,kube-controller-manager-minikube,64.641015,1711986367339,1.52322048e+08,1711986367339
kube-system,kube-proxy,kube-proxy-p8wcq,2.007672,1711986368626,8.1104896e+07,1711986368626
kube-system,kube-scheduler,kube-scheduler-minikube,12.307995,1711986368655,8.2239488e+07,1711986368655
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986369502,2.535424e+07,1711986369502
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.704543,1711986368920,3.80928e+06,1711986368920
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,22.25449,1711986368949,9.54368e+07,1711986368949
social-network,media-service,media-service-7848df64c4-74h8s,0.034525,1711986368991,2.076672e+06,1711986368991
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.215576,1711986369368,3.4033664e+07,1711986369368
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.701037,1711986368920,3.805184e+06,1711986368920
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.538903,1711986368921,9.5973376e+07,1711986368921
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.130914,1711986369013,2.9696e+06,1711986369013
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,22.38876,1711986368961,9.5084544e+07,1711986368961
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.970659,1711986368695,9.412608e+06,1711986368695
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.137655,1711986368998,3.60448e+06,1711986368998
kube-system,storage-provisioner,storage-provisioner,8.610475,1711986368403,1.6605184e+07,1711986368403
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036259,1711986369002,2.322432e+06,1711986369002
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034672,1711986368990,2.121728e+06,1711986368990
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.699014,1711986368911,5.718016e+06,1711986368911
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.597164,1711986368695,1.94732032e+08,1711986368695
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.139508,1711986368815,3.284992e+06,1711986368815
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.727204,1711986368957,1.284096e+07,1711986368957
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.039994,1711986368946,2.8672e+06,1711986368946
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.495838,1711986368988,1.07667456e+08,1711986368988
social-network,user-service,user-service-74685b9465-8qlhb,0.137433,1711986369002,3.182592e+06,1711986369002
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,22.295894,1711986369020,9.832448e+07,1711986369020
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,8.036982,1711986368650,7.397376e+06,1711986368650
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.149413,1711986369072,1.5314944e+07,1711986369072
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039304,1711986373617,2.39616e+06,1711986373617
kube-system,coredns,coredns-5d78c9869d-lcldh,8.200787,1711986373270,6.3000576e+07,1711986373270
kube-system,etcd,etcd-minikube,82.644349,1711986373327,1.14798592e+08,1711986373327
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.965751,1711986373573,1.394688e+07,1711986373573
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035807,1711986373560,2.830336e+06,1711986373560
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.330178,1711986373347,5.1130368e+07,1711986373347
kube-system,kube-apiserver,kube-apiserver-minikube,166.409068,1711986373455,4.03591168e+08,1711986373455
kube-system,kube-controller-manager,kube-controller-manager-minikube,64.687271,1711986373399,1.52322048e+08,1711986373399
kube-system,kube-proxy,kube-proxy-p8wcq,2.007871,1711986373455,8.11008e+07,1711986373455
kube-system,kube-scheduler,kube-scheduler-minikube,12.317891,1711986373314,8.2239488e+07,1711986373314
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986374085,2.535424e+07,1711986374085
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.704917,1711986373582,3.80928e+06,1711986373582
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,22.266453,1711986373559,9.54368e+07,1711986373559
social-network,media-service,media-service-7848df64c4-74h8s,0.034544,1711986373524,2.076672e+06,1711986373524
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.215576,1711986373881,3.4033664e+07,1711986373881
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.701438,1711986373532,3.805184e+06,1711986373532
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.551042,1711986373589,9.5973376e+07,1711986373589
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.131026,1711986373585,2.9696e+06,1711986373585
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,22.401915,1711986373524,9.5084544e+07,1711986373524
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.97576,1711986373522,9.412608e+06,1711986373522
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.137873,1711986373544,3.60448e+06,1711986373544
kube-system,storage-provisioner,storage-provisioner,8.614259,1711986373311,1.6646144e+07,1711986373311
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036273,1711986373547,2.322432e+06,1711986373547
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034693,1711986373592,2.121728e+06,1711986373592
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.699426,1711986373503,5.718016e+06,1711986373503
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.608639,1711986373561,1.94732032e+08,1711986373561
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.139678,1711986373646,3.284992e+06,1711986373646
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.727642,1711986373559,1.284096e+07,1711986373559
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.040012,1711986373517,2.8672e+06,1711986373517
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.508183,1711986373610,1.07667456e+08,1711986373610
social-network,user-service,user-service-74685b9465-8qlhb,0.137589,1711986373573,3.182592e+06,1711986373573
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,22.307648,1711986373573,9.832448e+07,1711986373573
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,8.04082,1711986373465,7.397376e+06,1711986373465
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.149413,1711986372672,1.5314944e+07,1711986372672
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039304,1711986378608,2.39616e+06,1711986378608
kube-system,coredns,coredns-5d78c9869d-lcldh,8.206512,1711986378253,6.299648e+07,1711986378253
kube-system,etcd,etcd-minikube,82.704109,1711986378491,1.14798592e+08,1711986378491
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.970409,1711986378553,1.394688e+07,1711986378553
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035807,1711986377685,2.830336e+06,1711986377685
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.330858,1711986378383,5.1130368e+07,1711986378383
kube-system,kube-apiserver,kube-apiserver-minikube,166.520615,1711986378376,4.03591168e+08,1711986378376
kube-system,kube-controller-manager,kube-controller-manager-minikube,64.723237,1711986378383,1.52322048e+08,1711986378383
kube-system,kube-proxy,kube-proxy-p8wcq,2.013515,1711986378351,8.11008e+07,1711986378351
kube-system,kube-scheduler,kube-scheduler-minikube,12.323168,1711986378344,8.2239488e+07,1711986378344
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986379027,2.535424e+07,1711986379027
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.705348,1711986378524,3.80928e+06,1711986378524
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,22.282275,1711986378580,9.5440896e+07,1711986378580
social-network,media-service,media-service-7848df64c4-74h8s,0.034544,1711986378565,2.076672e+06,1711986378565
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.215576,1711986378919,3.4033664e+07,1711986378919
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.701819,1711986378625,3.805184e+06,1711986378625
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.568064,1711986378565,9.5973376e+07,1711986378565
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.131026,1711986378636,2.9696e+06,1711986378636
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,22.420844,1711986378569,9.5084544e+07,1711986378569
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.980882,1711986378489,9.412608e+06,1711986378489
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.137873,1711986378566,3.60448e+06,1711986378566
kube-system,storage-provisioner,storage-provisioner,8.62273,1711986378256,1.6744448e+07,1711986378256
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036273,1711986378532,2.322432e+06,1711986378532
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034693,1711986378544,2.121728e+06,1711986378544
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.69982,1711986378526,5.718016e+06,1711986378526
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.623245,1711986378554,1.94732032e+08,1711986378554
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.139678,1711986378614,3.284992e+06,1711986378614
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.728092,1711986378594,1.284096e+07,1711986378594
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.040012,1711986378574,2.8672e+06,1711986378574
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.52688,1711986378518,1.07667456e+08,1711986378518
social-network,user-service,user-service-74685b9465-8qlhb,0.137589,1711986378615,3.182592e+06,1711986378615
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,22.321378,1711986377606,9.8332672e+07,1711986377606
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,8.04533,1711986378525,7.397376e+06,1711986378525
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.149544,1711986378615,1.5314944e+07,1711986378615
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039323,1711986383618,2.39616e+06,1711986383618
kube-system,coredns,coredns-5d78c9869d-lcldh,8.210109,1711986383254,6.299648e+07,1711986383254
kube-system,etcd,etcd-minikube,82.74564,1711986383398,1.14802688e+08,1711986383398
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.974835,1711986383502,1.394688e+07,1711986383502
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035823,1711986383612,2.830336e+06,1711986383612
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.331452,1711986383303,5.1130368e+07,1711986383303
kube-system,kube-apiserver,kube-apiserver-minikube,166.606417,1711986383339,4.03591168e+08,1711986383339
kube-system,kube-controller-manager,kube-controller-manager-minikube,64.758506,1711986383389,1.52322048e+08,1711986383389
kube-system,kube-proxy,kube-proxy-p8wcq,2.013585,1711986383530,8.11008e+07,1711986383530
kube-system,kube-scheduler,kube-scheduler-minikube,12.333128,1711986383407,8.2239488e+07,1711986383407
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986384073,2.535424e+07,1711986384073
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.70586,1711986383627,3.80928e+06,1711986383627
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,22.2928,1711986383582,9.5440896e+07,1711986383582
social-network,media-service,media-service-7848df64c4-74h8s,0.034553,1711986383659,2.076672e+06,1711986383659
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.215786,1711986383865,3.4033664e+07,1711986383865
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.702156,1711986383537,3.805184e+06,1711986383537
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.579215,1711986383624,9.5973376e+07,1711986383624
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.131142,1711986383598,2.9696e+06,1711986383598
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,22.432627,1711986383627,9.5084544e+07,1711986383627
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.985361,1711986383599,9.412608e+06,1711986383599
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.138352,1711986383594,3.60448e+06,1711986383594
kube-system,storage-provisioner,storage-provisioner,8.633032,1711986383412,1.6826368e+07,1711986383412
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036282,1711986383638,2.322432e+06,1711986383638
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034716,1711986383617,2.121728e+06,1711986383617
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.700185,1711986383559,5.718016e+06,1711986383559
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.634351,1711986383581,1.94732032e+08,1711986383581
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.139833,1711986383612,3.284992e+06,1711986383612
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.728324,1711986382633,1.284096e+07,1711986382633
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.04003,1711986383528,2.8672e+06,1711986383528
social-network,user-mongodb,user-mongodb-86bb4559d-nmlch,22.537963,1711986383624,1.07667456e+08,1711986383624
social-network,user-service,user-service-74685b9465-8qlhb,0.137732,1711986383656,3.182592e+06,1711986383656
social-network,user-timeline-mongodb,user-timeline-mongodb-687f6576fb-m94rm,22.334842,1711986383653,9.8328576e+07,1711986383653
social-network,user-timeline-redis,user-timeline-redis-6bf758cc4f-5mndw,8.050379,1711986383599,7.397376e+06,1711986383599
social-network,user-timeline-service,user-timeline-service-65d5766796-2wnnp,0.149544,1711986383578,1.5314944e+07,1711986383578
social-network,compose-post-service,compose-post-service-866f6d7b74-hl962,0.039323,1711986388647,2.39616e+06,1711986388647
kube-system,coredns,coredns-5d78c9869d-lcldh,8.215361,1711986388285,6.3000576e+07,1711986388285
kube-system,etcd,etcd-minikube,82.801785,1711986388422,1.14814976e+08,1711986388422
social-network,home-timeline-redis,home-timeline-redis-7994f7cb85-d89c9,7.979679,1711986388529,1.394688e+07,1711986388529
social-network,home-timeline-service,home-timeline-service-bbc9bdd7b-cndcg,0.035823,1711986388587,2.830336e+06,1711986388587
social-network,jaeger,jaeger-7455bdbc47-jchjt,1.331976,1711986388389,5.1130368e+07,1711986388389
kube-system,kube-apiserver,kube-apiserver-minikube,166.721838,1711986388410,4.03595264e+08,1711986388410
kube-system,kube-controller-manager,kube-controller-manager-minikube,64.795733,1711986388382,1.52322048e+08,1711986388382
kube-system,kube-proxy,kube-proxy-p8wcq,2.013728,1711986388438,8.11008e+07,1711986388438
kube-system,kube-scheduler,kube-scheduler-minikube,12.338662,1711986388428,8.2239488e+07,1711986388428
social-network,media-frontend,media-frontend-7f4999dcd-n64xn,0.035416,1711986389070,2.535424e+07,1711986389070
social-network,media-memcached,media-memcached-7c887f8cc6-l5q56,0.706209,1711986388513,3.80928e+06,1711986388513
social-network,media-mongodb,media-mongodb-cb6857b9f-gwf5w,22.310195,1711986388588,9.5440896e+07,1711986388588
social-network,media-service,media-service-7848df64c4-74h8s,0.034553,1711986388580,2.076672e+06,1711986388580
social-network,nginx-thrift,nginx-thrift-57fdb4c4f9-qn6tv,0.215786,1711986388846,3.4033664e+07,1711986388846
social-network,post-storage-memcached,post-storage-memcached-675b5c57bd-smb49,0.702569,1711986388552,3.805184e+06,1711986388552
social-network,post-storage-mongodb,post-storage-mongodb-5d7bfcd455-t6sdz,22.597078,1711986388599,9.5973376e+07,1711986388599
social-network,post-storage-service,post-storage-service-84b659876c-7tt26,0.131142,1711986388638,2.9696e+06,1711986388638
social-network,social-graph-mongodb,social-graph-mongodb-78b95799d7-856w7,22.450787,1711986388570,9.5084544e+07,1711986388570
social-network,social-graph-redis,social-graph-redis-7d9b494f66-px74j,7.990712,1711986388541,9.412608e+06,1711986388541
social-network,social-graph-service,social-graph-service-55b7888dc7-b6jzj,0.138352,1711986388571,3.60448e+06,1711986388571
kube-system,storage-provisioner,storage-provisioner,8.645336,1711986388243,1.6515072e+07,1711986388243
social-network,text-service,text-service-76cf6557f7-zxtdn,0.036282,1711986388588,2.322432e+06,1711986388588
social-network,unique-id-service,unique-id-service-6b88dd4658-fzx7l,0.034716,1711986388605,2.121728e+06,1711986388605
social-network,url-shorten-memcached,url-shorten-memcached-55d47ccc88-7qv4c,0.700612,1711986388453,5.718016e+06,1711986388453
social-network,url-shorten-mongodb,url-shorten-mongodb-5697666656-cj7vm,22.649247,1711986388638,1.94732032e+08,1711986388638
social-network,url-shorten-service,url-shorten-service-6d8bbf75f8-dgrh6,0.139833,1711986388642,3.284992e+06,1711986388642
social-network,user-memcached,user-memcached-67b7d46c5b-gsgk4,0.728946,1711986388580,1.284096e+07,1711986388580
social-network,user-mention-service,user-mention-service-764c7d97c5-7rw64,0.04003,1711986388599,2.8672e+06,1711986388599
