namespace,pod,cpu,cpu_timestamp,memory,memory_timestamp
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.244835,1711969645595,2.10944e+06,1711969645595
social-network,url-shorten-mongodb-5697666656-cj7vm,6.705745,1711969645346,7.7299712e+07,1711969645346
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.079226,1711969642491,6.135808e+06,1711969642491
social-network,user-memcached-67b7d46c5b-gsgk4,0.245848,1711969629005,6.811648e+06,1711969629005
social-network,user-mention-service-764c7d97c5-7rw64,0.05462,1711969643366,3.1744e+06,1711969643366
social-network,user-mongodb-86bb4559d-nmlch,6.722323,1711969641375,1.64519936e+08,1711969641375
social-network,user-service-74685b9465-8qlhb,0.077471,1711969636566,7.380992e+06,1711969636566
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.759785,1711969643299,8.0388096e+07,1711969643299
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.270214,1711969643753,6.971392e+06,1711969643753
social-network,user-timeline-service-65d5766796-2wnnp,0.083458,1711969638502,3.72736e+06,1711969638502
kube-system,coredns-5d78c9869d-lcldh,2.346724,1711969638348,6.3598592e+07,1711969638348
kube-system,etcd-minikube,23.030321,1711969650719,8.9657344e+07,1711969650719
kube-system,kube-apiserver-minikube,49.012389,1711969641541,3.75386112e+08,1711969641541
kube-system,kube-controller-manager-minikube,19.510837,1711969638491,1.33300224e+08,1711969638491
kube-system,kube-proxy-p8wcq,0.833639,1711969638791,7.0537216e+07,1711969638791
kube-system,kube-scheduler-minikube,3.814933,1711969640447,7.0500352e+07,1711969640447
kube-system,storage-provisioner,1.978583,1711969640625,3.8350848e+07,1711969640625
social-network,compose-post-service-866f6d7b74-hl962,0.051908,1711969650782,2.789376e+06,1711969650782
social-network,home-timeline-redis-7994f7cb85-d89c9,2.277147,1711969643995,6.967296e+06,1711969643995
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.05433,1711969646968,3.219456e+06,1711969646968
social-network,jaeger-7455bdbc47-jchjt,0.415292,1711969638170,4.2938368e+07,1711969638170
social-network,media-frontend-7f4999dcd-n64xn,10.584037,1711969650632,4.05504e+07,1711969650632
social-network,media-memcached-7c887f8cc6-l5q56,0.245083,1711969645460,8.392704e+06,1711969645460
social-network,media-mongodb-cb6857b9f-gwf5w,6.550952,1711969650210,7.55712e+07,1711969650210
social-network,media-service-7848df64c4-74h8s,0.049377,1711969641246,2.473984e+06,1711969641246
social-network,nginx-thrift-57fdb4c4f9-qn6tv,9.167153,1711969645305,4.6370816e+07,1711969645305
social-network,post-storage-memcached-675b5c57bd-smb49,0.233676,1711969650040,2.105344e+06,1711969650040
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,6.631929,1711969643824,7.8434304e+07,1711969643824
social-network,post-storage-service-84b659876c-7tt26,0.079903,1711969640325,3.342336e+06,1711969640325
social-network,social-graph-mongodb-78b95799d7-856w7,6.825784,1711969645670,8.730624e+07,1711969645670
social-network,social-graph-redis-7d9b494f66-px74j,2.267895,1711969646810,1.816576e+07,1711969646810
social-network,social-graph-service-55b7888dc7-b6jzj,0.081219,1711969634442,3.9936e+06,1711969634442
social-network,text-service-76cf6557f7-zxtdn,0.050997,1711969644231,7.917568e+06,1711969644231
social-network,unique-id-service-6b88dd4658-fzx7l,0.047402,1711969640178,2.506752e+06,1711969640178
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.244835,1711969645595,2.10944e+06,1711969645595
social-network,url-shorten-mongodb-5697666656-cj7vm,6.705745,1711969645346,7.7299712e+07,1711969645346
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.079226,1711969642491,6.135808e+06,1711969642491
social-network,user-memcached-67b7d46c5b-gsgk4,0.24768,1711969647510,6.811648e+06,1711969647510
social-network,user-mention-service-764c7d97c5-7rw64,0.05462,1711969643366,3.1744e+06,1711969643366
social-network,user-mongodb-86bb4559d-nmlch,6.722323,1711969641375,1.64519936e+08,1711969641375
social-network,user-service-74685b9465-8qlhb,0.077766,1711969649096,7.380992e+06,1711969649096
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.759785,1711969643299,8.0388096e+07,1711969643299
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.270214,1711969643753,6.971392e+06,1711969643753
social-network,user-timeline-service-65d5766796-2wnnp,0.083458,1711969638502,3.72736e+06,1711969638502
kube-system,coredns-5d78c9869d-lcldh,2.363613,1711969653266,6.3606784e+07,1711969653266
kube-system,etcd-minikube,23.030321,1711969650719,8.9657344e+07,1711969650719
kube-system,kube-apiserver-minikube,49.012389,1711969641541,3.75386112e+08,1711969641541
kube-system,kube-controller-manager-minikube,19.653181,1711969655801,1.33300224e+08,1711969655801
kube-system,kube-proxy-p8wcq,0.833639,1711969638791,7.0537216e+07,1711969638791
kube-system,kube-scheduler-minikube,3.836489,1711969656399,7.0500352e+07,1711969656399
kube-system,storage-provisioner,1.990436,1711969654992,3.844096e+07,1711969654992
social-network,compose-post-service-866f6d7b74-hl962,0.051908,1711969650782,2.789376e+06,1711969650782
social-network,home-timeline-redis-7994f7cb85-d89c9,2.277147,1711969643995,6.967296e+06,1711969643995
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.05433,1711969646968,3.219456e+06,1711969646968
social-network,jaeger-7455bdbc47-jchjt,0.417261,1711969651852,4.2938368e+07,1711969651852
social-network,media-frontend-7f4999dcd-n64xn,10.584037,1711969650632,4.05504e+07,1711969650632
social-network,media-memcached-7c887f8cc6-l5q56,0.245083,1711969645460,8.392704e+06,1711969645460
social-network,media-mongodb-cb6857b9f-gwf5w,6.550952,1711969650210,7.55712e+07,1711969650210
social-network,media-service-7848df64c4-74h8s,0.049396,1711969655766,2.473984e+06,1711969655766
social-network,nginx-thrift-57fdb4c4f9-qn6tv,9.167153,1711969645305,4.6370816e+07,1711969645305
social-network,post-storage-memcached-675b5c57bd-smb49,0.233676,1711969650040,2.105344e+06,1711969650040
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,6.669036,1711969655292,7.8434304e+07,1711969655292
social-network,post-storage-service-84b659876c-7tt26,0.079903,1711969640325,3.342336e+06,1711969640325
social-network,social-graph-mongodb-78b95799d7-856w7,6.825784,1711969645670,8.730624e+07,1711969645670
social-network,social-graph-redis-7d9b494f66-px74j,2.267895,1711969646810,1.816576e+07,1711969646810
social-network,social-graph-service-55b7888dc7-b6jzj,0.081549,1711969651737,3.9936e+06,1711969651737
social-network,text-service-76cf6557f7-zxtdn,0.050997,1711969644231,7.917568e+06,1711969644231
social-network,unique-id-service-6b88dd4658-fzx7l,0.047419,1711969653902,2.506752e+06,1711969653902
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.244835,1711969645595,2.10944e+06,1711969645595
social-network,url-shorten-mongodb-5697666656-cj7vm,6.705745,1711969645346,7.7299712e+07,1711969645346
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.079339,1711969655597,6.135808e+06,1711969655597
social-network,user-memcached-67b7d46c5b-gsgk4,0.24768,1711969647510,6.811648e+06,1711969647510
social-network,user-mention-service-764c7d97c5-7rw64,0.05462,1711969643366,3.1744e+06,1711969643366
social-network,user-mongodb-86bb4559d-nmlch,6.722323,1711969641375,1.64519936e+08,1711969641375
social-network,user-service-74685b9465-8qlhb,0.077766,1711969649096,7.380992e+06,1711969649096
social-network,user-timeline-mongodb-687f6576fb-m94rm,6.796027,1711969655875,8.0388096e+07,1711969655875
social-network,user-timeline-redis-6bf758cc4f-5mndw,2.270214,1711969643753,6.971392e+06,1711969643753
social-network,user-timeline-service-65d5766796-2wnnp,0.083565,1711969653752,3.72736e+06,1711969653752
kube-system,coredns-5d78c9869d-lcldh,8.01766,1711986168954,6.3397888e+07,1711986168954
kube-system,etcd-minikube,80.540268,1711986172993,9.8226176e+07,1711986172993
kube-system,kube-apiserver-minikube,161.983473,1711986169025,3.5561472e+08,1711986169025
kube-system,kube-controller-manager-minikube,63.169739,1711986173132,1.02854656e+08,1711986173132
kube-system,kube-proxy-p8wcq,1.98776,1711986168911,7.0352896e+07,1711986168911
kube-system,kube-scheduler-minikube,12.012362,1711986173869,5.7745408e+07,1711986173869
kube-system,storage-provisioner,8.40337,1711986166895,3.9043072e+07,1711986166895
social-network,compose-post-service-866f6d7b74-hl962,0.065047,1711986170480,2.789376e+06,1711986170480
social-network,home-timeline-redis-7994f7cb85-d89c9,7.776676,1711986168596,1.4340096e+07,1711986168596
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.058571,1711986172957,3.21536e+06,1711986172957
social-network,jaeger-7455bdbc47-jchjt,1.316968,1711986167586,3.055616e+07,1711986167586
social-network,media-frontend-7f4999dcd-n64xn,8.39463,1711986166394,4.0890368e+07,1711986166394
social-network,media-memcached-7c887f8cc6-l5q56,0.706934,1711986176488,4.206592e+06,1711986176488
social-network,media-mongodb-cb6857b9f-gwf5w,21.715394,1711986171041,9.4998528e+07,1711986171041
social-network,media-service-7848df64c4-74h8s,0.05596,1711986165822,2.469888e+06,1711986165822
social-network,nginx-thrift-57fdb4c4f9-qn6tv,8.675464,1711986164609,4.6292992e+07,1711986164609
social-network,post-storage-memcached-675b5c57bd-smb49,0.705558,1711986160633,4.202496e+06,1711986160633
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,21.985674,1711986172930,9.5490048e+07,1711986172930
social-network,post-storage-service-84b659876c-7tt26,0.151557,1711986174003,3.362816e+06,1711986174003
social-network,social-graph-mongodb-78b95799d7-856w7,21.838829,1711986175373,9.4838784e+07,1711986175373
social-network,social-graph-redis-7d9b494f66-px74j,7.794382,1711986166825,9.330688e+06,1711986166825
social-network,social-graph-service-55b7888dc7-b6jzj,0.154602,1711986168161,4.001792e+06,1711986168161
social-network,text-service-76cf6557f7-zxtdn,0.055775,1711986160780,2.72384e+06,1711986160780
social-network,unique-id-service-6b88dd4658-fzx7l,0.057402,1711986169001,2.514944e+06,1711986169001
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.702106,1711986169353,6.115328e+06,1711986169353
social-network,url-shorten-mongodb-5697666656-cj7vm,22.03,1711986167609,1.90840832e+08,1711986167609
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.15894,1711986176588,3.682304e+06,1711986176588
social-network,user-memcached-67b7d46c5b-gsgk4,0.727911,1711986171700,1.3324288e+07,1711986171700
social-network,user-mention-service-764c7d97c5-7rw64,0.062603,1711986162434,3.268608e+06,1711986162434
social-network,user-mongodb-86bb4559d-nmlch,21.957111,1711986171734,1.06602496e+08,1711986171734
social-network,user-service-74685b9465-8qlhb,0.157655,1711986161175,3.575808e+06,1711986161175
social-network,user-timeline-mongodb-687f6576fb-m94rm,21.750904,1711986169547,9.7837056e+07,1711986169547
social-network,user-timeline-redis-6bf758cc4f-5mndw,7.856459,1711986177190,7.790592e+06,1711986177190
social-network,user-timeline-service-65d5766796-2wnnp,0.167261,1711986164814,1.4589952e+07,1711986164814
kube-system,coredns-5d78c9869d-lcldh,8.029835,1711986181843,6.3393792e+07,1711986181843
kube-system,etcd-minikube,80.540268,1711986172993,9.8226176e+07,1711986172993
kube-system,kube-apiserver-minikube,161.983473,1711986169025,3.5561472e+08,1711986169025
kube-system,kube-controller-manager-minikube,63.169739,1711986173132,1.02854656e+08,1711986173132
kube-system,kube-proxy-p8wcq,1.988544,1711986181628,7.0352896e+07,1711986181628
kube-system,kube-scheduler-minikube,12.012362,1711986173869,5.7745408e+07,1711986173869
kube-system,storage-provisioner,8.426736,1711986182476,3.8948864e+07,1711986182476
social-network,compose-post-service-866f6d7b74-hl962,0.065047,1711986170480,2.789376e+06,1711986170480
social-network,home-timeline-redis-7994f7cb85-d89c9,7.792659,1711986181392,1.4340096e+07,1711986181392
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.058571,1711986172957,3.21536e+06,1711986172957
social-network,jaeger-7455bdbc47-jchjt,1.316968,1711986167586,3.055616e+07,1711986167586
social-network,media-frontend-7f4999dcd-n64xn,8.39463,1711986166394,4.0890368e+07,1711986166394
social-network,media-memcached-7c887f8cc6-l5q56,0.706934,1711986176488,4.206592e+06,1711986176488
social-network,media-mongodb-cb6857b9f-gwf5w,21.715394,1711986171041,9.4998528e+07,1711986171041
social-network,media-service-7848df64c4-74h8s,0.055973,1711986180753,2.469888e+06,1711986180753
social-network,nginx-thrift-57fdb4c4f9-qn6tv,8.675928,1711986181209,4.6292992e+07,1711986181209
social-network,post-storage-memcached-675b5c57bd-smb49,0.707405,1711986177648,4.202496e+06,1711986177648
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,21.985674,1711986172930,9.5490048e+07,1711986172930
social-network,post-storage-service-84b659876c-7tt26,0.151557,1711986174003,3.362816e+06,1711986174003
social-network,social-graph-mongodb-78b95799d7-856w7,21.838829,1711986175373,9.4838784e+07,1711986175373
social-network,social-graph-redis-7d9b494f66-px74j,7.809475,1711986179175,9.592832e+06,1711986179175
social-network,social-graph-service-55b7888dc7-b6jzj,0.154748,1711986178649,4.001792e+06,1711986178649
social-network,text-service-76cf6557f7-zxtdn,0.055806,1711986180471,2.72384e+06,1711986180471
social-network,unique-id-service-6b88dd4658-fzx7l,0.057421,1711986181776,2.514944e+06,1711986181776
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.702106,1711986169353,6.115328e+06,1711986169353
social-network,url-shorten-mongodb-5697666656-cj7vm,22.03,1711986167609,1.90840832e+08,1711986167609
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.15894,1711986176588,3.682304e+06,1711986176588
social-network,user-memcached-67b7d46c5b-gsgk4,0.727911,1711986171700,1.3324288e+07,1711986171700
social-network,user-mention-service-764c7d97c5-7rw64,0.06262,1711986180922,3.268608e+06,1711986180922
social-network,user-mongodb-86bb4559d-nmlch,21.957111,1711986171734,1.06602496e+08,1711986171734
social-network,user-service-74685b9465-8qlhb,0.157925,1711986179473,3.575808e+06,1711986179473
social-network,user-timeline-mongodb-687f6576fb-m94rm,21.750904,1711986169547,9.7837056e+07,1711986169547
social-network,user-timeline-redis-6bf758cc4f-5mndw,7.856459,1711986177190,7.790592e+06,1711986177190
social-network,user-timeline-service-65d5766796-2wnnp,0.16739,1711986178875,1.4589952e+07,1711986178875
kube-system,coredns-5d78c9869d-lcldh,8.029835,1711986181843,6.3393792e+07,1711986181843
kube-system,etcd-minikube,80.540268,1711986172993,9.8226176e+07,1711986172993
kube-system,kube-apiserver-minikube,162.331533,1711986184403,3.56143104e+08,1711986184403
kube-system,kube-controller-manager-minikube,63.169739,1711986173132,1.02854656e+08,1711986173132
kube-system,kube-proxy-p8wcq,1.988544,1711986181628,7.0352896e+07,1711986181628
kube-system,kube-scheduler-minikube,12.033981,1711986185845,5.7745408e+07,1711986185845
kube-system,storage-provisioner,8.426736,1711986182476,3.8948864e+07,1711986182476
social-network,compose-post-service-866f6d7b74-hl962,0.065047,1711986170480,2.789376e+06,1711986170480
social-network,home-timeline-redis-7994f7cb85-d89c9,7.792659,1711986181392,1.4340096e+07,1711986181392
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.058589,1711986185534,3.21536e+06,1711986185534
social-network,jaeger-7455bdbc47-jchjt,1.319561,1711986183692,3.055616e+07,1711986183692
social-network,media-frontend-7f4999dcd-n64xn,8.39463,1711986166394,4.0890368e+07,1711986166394
social-network,media-memcached-7c887f8cc6-l5q56,0.706934,1711986176488,4.206592e+06,1711986176488
social-network,media-mongodb-cb6857b9f-gwf5w,21.764588,1711986187333,9.4998528e+07,1711986187333
social-network,media-service-7848df64c4-74h8s,0.055973,1711986180753,2.469888e+06,1711986180753
social-network,nginx-thrift-57fdb4c4f9-qn6tv,8.675928,1711986181209,4.6292992e+07,1711986181209
social-network,post-storage-memcached-675b5c57bd-smb49,0.707405,1711986177648,4.202496e+06,1711986177648
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,21.985674,1711986172930,9.5490048e+07,1711986172930
social-network,post-storage-service-84b659876c-7tt26,0.151691,1711986187045,3.362816e+06,1711986187045
social-network,social-graph-mongodb-78b95799d7-856w7,21.876063,1711986187541,9.4838784e+07,1711986187541
social-network,social-graph-redis-7d9b494f66-px74j,7.809475,1711986179175,9.592832e+06,1711986179175
social-network,social-graph-service-55b7888dc7-b6jzj,0.154748,1711986178649,4.001792e+06,1711986178649
social-network,text-service-76cf6557f7-zxtdn,0.055806,1711986180471,2.72384e+06,1711986180471
social-network,unique-id-service-6b88dd4658-fzx7l,0.057421,1711986181776,2.514944e+06,1711986181776
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.702106,1711986169353,6.115328e+06,1711986169353
social-network,url-shorten-mongodb-5697666656-cj7vm,22.087839,1711986185880,1.90840832e+08,1711986185880
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.15894,1711986176588,3.682304e+06,1711986176588
social-network,user-memcached-67b7d46c5b-gsgk4,0.727911,1711986171700,1.3324288e+07,1711986171700
social-network,user-mention-service-764c7d97c5-7rw64,0.06262,1711986180922,3.268608e+06,1711986180922
social-network,user-mongodb-86bb4559d-nmlch,21.957111,1711986171734,1.06602496e+08,1711986171734
social-network,user-service-74685b9465-8qlhb,0.157925,1711986179473,3.575808e+06,1711986179473
social-network,user-timeline-mongodb-687f6576fb-m94rm,21.790407,1711986183065,9.7837056e+07,1711986183065
social-network,user-timeline-redis-6bf758cc4f-5mndw,7.856459,1711986177190,7.790592e+06,1711986177190
social-network,user-timeline-service-65d5766796-2wnnp,0.16739,1711986178875,1.4589952e+07,1711986178875
kube-system,coredns-5d78c9869d-lcldh,8.040369,1711986191971,6.3393792e+07,1711986191971
kube-system,etcd-minikube,80.721884,1711986190111,9.8226176e+07,1711986190111
kube-system,kube-apiserver-minikube,162.331533,1711986184403,3.56143104e+08,1711986184403
kube-system,kube-controller-manager-minikube,63.169739,1711986173132,1.02854656e+08,1711986173132
kube-system,kube-proxy-p8wcq,1.988544,1711986181628,7.0352896e+07,1711986181628
kube-system,kube-scheduler-minikube,12.033981,1711986185845,5.7745408e+07,1711986185845
kube-system,storage-provisioner,8.426736,1711986182476,3.8948864e+07,1711986182476
social-network,compose-post-service-866f6d7b74-hl962,0.065083,1711986190295,2.789376e+06,1711986190295
social-network,home-timeline-redis-7994f7cb85-d89c9,7.804562,1711986192675,1.4340096e+07,1711986192675
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.058589,1711986185534,3.21536e+06,1711986185534
social-network,jaeger-7455bdbc47-jchjt,1.319561,1711986183692,3.055616e+07,1711986183692
social-network,media-frontend-7f4999dcd-n64xn,8.39463,1711986166394,4.0890368e+07,1711986166394
social-network,media-memcached-7c887f8cc6-l5q56,0.70835,1711986188670,4.206592e+06,1711986188670
social-network,media-mongodb-cb6857b9f-gwf5w,21.764588,1711986187333,9.4998528e+07,1711986187333
social-network,media-service-7848df64c4-74h8s,0.055986,1711986191047,2.469888e+06,1711986191047
social-network,nginx-thrift-57fdb4c4f9-qn6tv,8.675928,1711986181209,4.6292992e+07,1711986181209
social-network,post-storage-memcached-675b5c57bd-smb49,0.707405,1711986177648,4.202496e+06,1711986177648
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,22.043417,1711986191995,9.5490048e+07,1711986191995
social-network,post-storage-service-84b659876c-7tt26,0.151691,1711986187045,3.362816e+06,1711986187045
social-network,social-graph-mongodb-78b95799d7-856w7,21.876063,1711986187541,9.4838784e+07,1711986187541
social-network,social-graph-redis-7d9b494f66-px74j,7.809475,1711986179175,9.592832e+06,1711986179175
social-network,social-graph-service-55b7888dc7-b6jzj,0.154748,1711986178649,4.001792e+06,1711986178649
social-network,text-service-76cf6557f7-zxtdn,0.055806,1711986180471,2.72384e+06,1711986180471
social-network,unique-id-service-6b88dd4658-fzx7l,0.057421,1711986181776,2.514944e+06,1711986181776
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.704107,1711986189279,6.115328e+06,1711986189279
social-network,url-shorten-mongodb-5697666656-cj7vm,22.087839,1711986185880,1.90840832e+08,1711986185880
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.15894,1711986176588,3.682304e+06,1711986176588
social-network,user-memcached-67b7d46c5b-gsgk4,0.730181,1711986190773,1.3324288e+07,1711986190773
social-network,user-mention-service-764c7d97c5-7rw64,0.06262,1711986180922,3.268608e+06,1711986180922
social-network,user-mongodb-86bb4559d-nmlch,22.016809,1711986190399,1.06602496e+08,1711986190399
social-network,user-service-74685b9465-8qlhb,0.15818,1711986192632,3.575808e+06,1711986192632
social-network,user-timeline-mongodb-687f6576fb-m94rm,21.790407,1711986183065,9.7837056e+07,1711986183065
social-network,user-timeline-redis-6bf758cc4f-5mndw,7.856459,1711986177190,7.790592e+06,1711986177190
social-network,user-timeline-service-65d5766796-2wnnp,0.1675,1711986189197,1.4589952e+07,1711986189197
kube-system,coredns-5d78c9869d-lcldh,8.040369,1711986191971,6.3393792e+07,1711986191971
kube-system,etcd-minikube,80.721884,1711986190111,9.8226176e+07,1711986190111
kube-system,kube-apiserver-minikube,162.609391,1711986196097,3.55622912e+08,1711986196097
kube-system,kube-controller-manager-minikube,63.337783,1711986193009,1.02854656e+08,1711986193009
kube-system,kube-proxy-p8wcq,1.988544,1711986181628,7.0352896e+07,1711986181628
kube-system,kube-scheduler-minikube,12.033981,1711986185845,5.7745408e+07,1711986185845
kube-system,storage-provisioner,8.426736,1711986182476,3.8948864e+07,1711986182476
social-network,compose-post-service-866f6d7b74-hl962,0.065083,1711986190295,2.789376e+06,1711986190295
social-network,home-timeline-redis-7994f7cb85-d89c9,7.804562,1711986192675,1.4340096e+07,1711986192675
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.058589,1711986185534,3.21536e+06,1711986185534
social-network,jaeger-7455bdbc47-jchjt,1.319561,1711986183692,3.055616e+07,1711986183692
social-network,media-frontend-7f4999dcd-n64xn,8.39463,1711986194915,4.0890368e+07,1711986194915
social-network,media-memcached-7c887f8cc6-l5q56,0.70835,1711986188670,4.206592e+06,1711986188670
social-network,media-mongodb-cb6857b9f-gwf5w,21.764588,1711986187333,9.4998528e+07,1711986187333
social-network,media-service-7848df64c4-74h8s,0.055986,1711986191047,2.469888e+06,1711986191047
social-network,nginx-thrift-57fdb4c4f9-qn6tv,8.675928,1711986181209,4.6292992e+07,1711986181209
social-network,post-storage-memcached-675b5c57bd-smb49,0.709089,1711986195600,4.202496e+06,1711986195600
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,22.043417,1711986191995,9.5490048e+07,1711986191995
social-network,post-storage-service-84b659876c-7tt26,0.151691,1711986187045,3.362816e+06,1711986187045
social-network,social-graph-mongodb-78b95799d7-856w7,21.876063,1711986187541,9.4838784e+07,1711986187541
social-network,social-graph-redis-7d9b494f66-px74j,7.82351,1711986192862,9.330688e+06,1711986192862
social-network,social-graph-service-55b7888dc7-b6jzj,0.155017,1711986193209,4.001792e+06,1711986193209
social-network,text-service-76cf6557f7-zxtdn,0.055833,1711986193792,2.72384e+06,1711986193792
social-network,unique-id-service-6b88dd4658-fzx7l,0.057451,1711986196652,2.514944e+06,1711986196652
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.704107,1711986189279,6.115328e+06,1711986189279
social-network,url-shorten-mongodb-5697666656-cj7vm,22.087839,1711986185880,1.90840832e+08,1711986185880
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.159199,1711986193904,3.682304e+06,1711986193904
social-network,user-memcached-67b7d46c5b-gsgk4,0.730181,1711986190773,1.3324288e+07,1711986190773
social-network,user-mention-service-764c7d97c5-7rw64,0.062655,1711986197613,3.268608e+06,1711986197613
social-network,user-mongodb-86bb4559d-nmlch,22.016809,1711986190399,1.06602496e+08,1711986190399
social-network,user-service-74685b9465-8qlhb,0.15818,1711986192632,3.575808e+06,1711986192632
social-network,user-timeline-mongodb-687f6576fb-m94rm,21.790407,1711986183065,9.7837056e+07,1711986183065
social-network,user-timeline-redis-6bf758cc4f-5mndw,7.876789,1711986193199,7.790592e+06,1711986193199
social-network,user-timeline-service-65d5766796-2wnnp,0.1675,1711986189197,1.4589952e+07,1711986189197
kube-system,coredns-5d78c9869d-lcldh,8.040369,1711986191971,6.3393792e+07,1711986191971
kube-system,etcd-minikube,80.721884,1711986190111,9.8226176e+07,1711986190111
kube-system,kube-apiserver-minikube,162.609391,1711986196097,3.55622912e+08,1711986196097
kube-system,kube-controller-manager-minikube,63.337783,1711986193009,1.02854656e+08,1711986193009
kube-system,kube-proxy-p8wcq,1.996393,1711986198534,7.0352896e+07,1711986198534
kube-system,kube-scheduler-minikube,12.033981,1711986185845,5.7745408e+07,1711986185845
kube-system,storage-provisioner,8.444578,1711986200780,3.897344e+07,1711986200780
social-network,compose-post-service-866f6d7b74-hl962,0.065083,1711986190295,2.789376e+06,1711986190295
social-network,home-timeline-redis-7994f7cb85-d89c9,7.804562,1711986192675,1.4340096e+07,1711986192675
social-network,home-timeline-service-bbc9bdd7b-cndcg,0.058602,1711986198193,3.21536e+06,1711986198193
social-network,jaeger-7455bdbc47-jchjt,1.322247,1711986199995,3.055616e+07,1711986199995
social-network,media-frontend-7f4999dcd-n64xn,8.39463,1711986194915,4.0890368e+07,1711986194915
social-network,media-memcached-7c887f8cc6-l5q56,0.709794,1711986201304,4.206592e+06,1711986201304
social-network,media-mongodb-cb6857b9f-gwf5w,21.808715,1711986202617,9.4998528e+07,1711986202617
social-network,media-service-7848df64c4-74h8s,0.055986,1711986191047,2.469888e+06,1711986191047
social-network,nginx-thrift-57fdb4c4f9-qn6tv,8.676434,1711986199421,4.6292992e+07,1711986199421
social-network,post-storage-memcached-675b5c57bd-smb49,0.709089,1711986195600,4.202496e+06,1711986195600
social-network,post-storage-mongodb-5d7bfcd455-t6sdz,22.043417,1711986191995,9.5490048e+07,1711986191995
social-network,post-storage-service-84b659876c-7tt26,0.151691,1711986187045,3.362816e+06,1711986187045
social-network,social-graph-mongodb-78b95799d7-856w7,21.914964,1711986200993,9.4838784e+07,1711986200993
social-network,social-graph-redis-7d9b494f66-px74j,7.82351,1711986192862,9.330688e+06,1711986192862
social-network,social-graph-service-55b7888dc7-b6jzj,0.155017,1711986193209,4.001792e+06,1711986193209
social-network,text-service-76cf6557f7-zxtdn,0.055833,1711986193792,2.72384e+06,1711986193792
social-network,unique-id-service-6b88dd4658-fzx7l,0.057451,1711986196652,2.514944e+06,1711986196652
social-network,url-shorten-memcached-55d47ccc88-7qv4c,0.705164,1711986201506,6.115328e+06,1711986201506
social-network,url-shorten-mongodb-5697666656-cj7vm,22.137669,1711986200511,1.90840832e+08,1711986200511
social-network,url-shorten-service-6d8bbf75f8-dgrh6,0.159199,1711986193904,3.682304e+06,1711986193904
social-network,user-memcached-67b7d46c5b-gsgk4,0.730181,1711986190773,1.3324288e+07,1711986190773
social-network,user-mention-service-764c7d97c5-7rw64,0.062655,1711986197613,3.268608e+06,1711986197613
social-network,user-mongodb-86bb4559d-nmlch,22.016809,1711986190399,1.06602496e+08,1711986190399
social-network,user-service-74685b9465-8qlhb,0.15818,1711986192632,3.575808e+06,1711986192632
social-network,user-timeline-mongodb-687f6576fb-m94rm,21.8551,1711986202165,9.7837056e+07,1711986202165
social-network,user-timeline-redis-6bf758cc4f-5mndw,7.876789,1711986193199,7.790592e+06,1711986193199
social-network,user-timeline-service-65d5766796-2wnnp,0.1675,1711986189197,1.4589952e+07,1711986189197
kube-system,coredns-5d78c9869d-lcldh,8.055317,1711986206002,6.3393792e+07,1711986206002
kube-system,etcd-minikube,80.954404,1711986207639,9.8492416e+07,1711986207639
kube-system,kube-apiserver-minikube,162.609391,1711986196097,3.55622912e+08,1711986196097
kube-system,kube-controller-manager-minikube,63.452679,1711986207264,1.02854656e+08,1711986207264
kube-system,kube-proxy-p8wcq,1.996393,1711986198534,7.0352896e+07,1711986198534
